truss,stage,case,physical_member,maximum_compression_lb,maximum_tension_lb
TE,complete,strength_HB0.75,T-E top / segment 4,6505.853813243771,2225.339483658716
TE,complete,strength_HT0.25,T-E,1902.0823854657751,12465.35791651348
TE,complete,strength_HT0.25,T-E vertical 1,0.0,176.40672919199437
TE,complete,strength_HT0.25,T-E vertical 2,1465.9148223170787,0.0
TE,complete,strength_HT0.25,T-E vertical 3,0.0,3989.2277015534073
TE,complete,strength_HT0.25,T-E vertical 4,0.0,13411.202343973056
TE,complete,strength_HT0.25,T-E vertical 5,1084.1674667217658,0.0
TE,complete,strength_HT0.25,T-E vertical 6,0.0,6592.155753380859
TE,complete,strength_HT0.25,T-E vertical 7,0.0,3499.8387345185047
TE,complete,strength_HT0.25,T-E vertical 8,1183.730153291661,0.0
TE,complete,strength_HT0.25,T-E vertical 9,3556.1346744487496,0.0
TE,complete,strength_HT0.25,T-E diagonal 10,0.0,1341.4538974371794
TE,complete,strength_HT0.25,T-E diagonal 11,13466.657551290344,0.0
TE,complete,strength_HT0.25,T-E diagonal 12,1166.3448846493848,0.0
TE,complete,strength_HT0.25,T-E diagonal 13,0.0,11404.123744471479
TE,complete,strength_HT0.25,T-E top / segment 1,7555.985230703322,4075.0054596281693
TE,complete,strength_HT0.25,T-E top / segment 2,0.0,125.16502139896616
TE,complete,strength_HT0.25,T-E top / segment 3,6087.844739237154,77.38977176488703
TE,complete,strength_HT0.25,T-E top / segment 4,5968.276162296183,2035.824086060275
TE,complete,strength_HT0.5,T-E,1868.6042897021762,12720.98315571165
TE,complete,strength_HT0.5,T-E vertical 1,0.0,183.58690713625163
TE,complete,strength_HT0.5,T-E vertical 2,1488.29885928334,0.0
TE,complete,strength_HT0.5,T-E vertical 3,0.0,4372.007345504797
TE,complete,strength_HT0.5,T-E vertical 4,0.0,13791.300325555461
TE,complete,strength_HT0.5,T-E vertical 5,1085.3604938972253,0.0
TE,complete,strength_HT0.5,T-E vertical 6,0.0,6694.104172550399
TE,complete,strength_HT0.5,T-E vertical 7,0.0,3556.9987033598322
TE,complete,strength_HT0.5,T-E vertical 8,1206.4465305099582,0.0
TE,complete,strength_HT0.5,T-E vertical 9,3594.436645010944,0.0
TE,complete,strength_HT0.5,T-E diagonal 10,0.0,1341.7501887560968
TE,complete,strength_HT0.5,T-E diagonal 11,13914.839415482606,0.0
TE,complete,strength_HT0.5,T-E diagonal 12,1440.4113796277536,0.0
TE,complete,strength_HT0.5,T-E diagonal 13,0.0,11559.687415416789
TE,complete,strength_HT0.5,T-E top / segment 1,7750.647639914707,4074.213020922267
TE,complete,strength_HT0.5,T-E top / segment 2,0.0,125.16502139936627
TE,complete,strength_HT0.5,T-E top / segment 3,6169.151897335738,76.1425329219739
TE,complete,strength_HT0.5,T-E top / segment 4,6045.2650953291095,2064.0712786673407
TE,complete,strength_HT0.75,T-E,1836.860988829242,12973.206251944803
TE,complete,strength_HT0.75,T-E vertical 1,0.0,189.7262486961418
TE,complete,strength_HT0.75,T-E vertical 2,1515.3659678721613,0.0
TE,complete,strength_HT0.75,T-E vertical 3,0.0,4748.023196262626
TE,complete,strength_HT0.75,T-E vertical 4,0.0,14167.510301367927
TE,complete,strength_HT0.75,T-E vertical 5,1086.60877518705,0.0
TE,complete,strength_HT0.75,T-E vertical 6,0.0,6795.182279817766
TE,complete,strength_HT0.75,T-E vertical 7,0.0,3613.8057520919006
TE,complete,strength_HT0.75,T-E vertical 8,1228.8105746908277,0.0
TE,complete,strength_HT0.75,T-E vertical 9,3632.173425545505,0.0
TE,complete,strength_HT0.75,T-E diagonal 10,0.0,1341.5828114407939
TE,complete,strength_HT0.75,T-E diagonal 11,14362.93695836855,0.0
TE,complete,strength_HT0.75,T-E diagonal 12,1709.7911624905607,0.0
TE,complete,strength_HT0.75,T-E diagonal 13,0.0,11712.912992622834
TE,complete,strength_HT0.75,T-E top / segment 1,7956.663452150002,4072.988939811916
TE,complete,strength_HT0.75,T-E top / segment 2,0.0,125.16502139884498
TE,complete,strength_HT0.75,T-E top / segment 3,6249.284746985016,75.29063082841014
TE,complete,strength_HT0.75,T-E top / segment 4,6121.16736918,2091.8885582593966
TE,complete,lateral_HX,T-E,0.0,2716.2599978079365
TE,complete,lateral_HX,T-E vertical 1,21.085062257074362,0.0
TE,complete,lateral_HX,T-E vertical 2,506.1591465293012,0.0
TE,complete,lateral_HX,T-E vertical 3,0.0,391.9422996835109
TE,complete,lateral_HX,T-E vertical 4,0.0,2235.316649852256
TE,complete,lateral_HX,T-E vertical 5,555.0783924341688,0.0
TE,complete,lateral_HX,T-E vertical 6,0.0,409.5564887603535
TE,complete,lateral_HX,T-E vertical 7,0.0,201.2304067604762
TE,complete,lateral_HX,T-E vertical 8,335.4249679981095,0.0
TE,complete,lateral_HX,T-E vertical 9,949.3447068597428,0.0
TE,complete,lateral_HX,T-E diagonal 10,0.0,285.7544016671953
TE,complete,lateral_HX,T-E diagonal 11,2183.334396519976,0.0
TE,complete,lateral_HX,T-E diagonal 12,457.7210775892027,0.0
TE,complete,lateral_HX,T-E diagonal 13,0.0,2828.2571677473884
TE,complete,lateral_HX,T-E top / segment 1,1622.156365202465,396.4649755473331
TE,complete,lateral_HX,T-E top / segment 2,0.0,51.844433172714254
TE,complete,lateral_HX,T-E top / segment 3,1484.0721277070522,0.27685509222117505
TE,complete,lateral_HX,T-E top / segment 4,1463.7516710965442,486.78590110857095
TE,complete,strength_lateral_HX_1,T-E,326.2317902931762,7050.5960030794795
TE,complete,strength_lateral_HX_1,T-E vertical 1,0.0,72.34771710364802
TE,complete,strength_lateral_HX_1,T-E vertical 2,846.9830505777178,0.0
TE,complete,strength_lateral_HX_1,T-E vertical 3,0.0,2092.6630558330635
TE,complete,strength_lateral_HX_1,T-E vertical 4,0.0,6771.642508040279
TE,complete,strength_lateral_HX_1,T-E vertical 5,654.4426491664608,0.0
TE,complete,strength_lateral_HX_1,T-E vertical 6,0.0,3068.085241476614
TE,complete,strength_lateral_HX_1,T-E vertical 7,0.0,1662.7642655530756
TE,complete,strength_lateral_HX_1,T-E vertical 8,687.9744212418798,0.0
TE,complete,strength_lateral_HX_1,T-E vertical 9,2173.759366738554,0.0
TE,complete,strength_lateral_HX_1,T-E diagonal 10,0.0,735.8038969930881
TE,complete,strength_lateral_HX_1,T-E diagonal 11,6899.479211181665,0.0
TE,complete,strength_lateral_HX_1,T-E diagonal 12,811.9374234249696,0.0
TE,complete,strength_lateral_HX_1,T-E diagonal 13,0.0,7029.176642816585
TE,complete,strength_lateral_HX_1,T-E top / segment 1,3997.976916224273,1903.3932173429228
TE,complete,strength_lateral_HX_1,T-E top / segment 2,0.0,62.2133198070829
TE,complete,strength_lateral_HX_1,T-E top / segment 3,3722.915435737969,37.18671633286623
TE,complete,strength_lateral_HX_1,T-E top / segment 4,3636.7224417811753,1248.2160305047023
TE,complete,strength_lateral_HX_-1,T-E,1717.8804091685836,7090.034840583905
TE,complete,strength_lateral_HX_-1,T-E vertical 1,0.0,188.01751833600244
TE,complete,strength_lateral_HX_-1,T-E vertical 2,931.3198209839234,0.0
TE,complete,strength_lateral_HX_-1,T-E vertical 3,0.0,2062.9749497816365
TE,complete,strength_lateral_HX_-1,T-E vertical 4,0.0,8340.094918288445
TE,complete,strength_lateral_HX_-1,T-E vertical 5,574.4584791472987,0.0
TE,complete,strength_lateral_HX_-1,T-E vertical 6,0.0,4357.495797793766
TE,complete,strength_lateral_HX_-1,T-E vertical 7,0.0,2309.1531285012024
TE,complete,strength_lateral_HX_-1,T-E vertical 8,780.2369020767316,0.0
TE,complete,strength_lateral_HX_-1,T-E vertical 9,1894.5777304280195,0.0
TE,complete,strength_lateral_HX_-1,T-E diagonal 10,0.0,820.6852789088588
TE,complete,strength_lateral_HX_-1,T-E diagonal 11,8238.961305829122,0.0
TE,complete,strength_lateral_HX_-1,T-E diagonal 12,387.33719845903727,0.0
TE,complete,strength_lateral_HX_-1,T-E diagonal 13,0.0,5914.690828119063
TE,complete,strength_lateral_HX_-1,T-E top / segment 1,4647.617702261885,2705.3381580548967
TE,complete,strength_lateral_HX_-1,T-E top / segment 2,0.0,62.21331980702384
TE,complete,strength_lateral_HX_-1,T-E top / segment 3,3901.911899763334,55.40837344151478
TE,complete,strength_lateral_HX_-1,T-E top / segment 4,3108.6331593034547,1053.1762578738421
TE,complete,strength_lateral_HX_2,T-E,0.0,7030.8765842146395
TE,complete,strength_lateral_HX_2,T-E vertical 1,0.0,14.512816456866455
TE,complete,strength_lateral_HX_2,T-E vertical 2,804.8146653753068,0.0
TE,complete,strength_lateral_HX_2,T-E vertical 3,0.0,2107.507108861235
TE,complete,strength_lateral_HX_2,T-E vertical 4,0.0,5987.41630292583
TE,complete,strength_lateral_HX_2,T-E vertical 5,694.4347344249658,0.0
TE,complete,strength_lateral_HX_2,T-E vertical 6,0.0,2423.379963322291
TE,complete,strength_lateral_HX_2,T-E vertical 7,0.0,1339.569835839506
TE,complete,strength_lateral_HX_2,T-E vertical 8,641.8431809300885,0.0
TE,complete,strength_lateral_HX_2,T-E vertical 9,2313.350184894207,0.0
TE,complete,strength_lateral_HX_2,T-E diagonal 10,0.0,693.3632060724369
TE,complete,strength_lateral_HX_2,T-E diagonal 11,6229.738163866006,0.0
TE,complete,strength_lateral_HX_2,T-E diagonal 12,1024.2375359095772,0.0
TE,complete,strength_lateral_HX_2,T-E diagonal 13,0.0,7586.4195501661425
TE,complete,strength_lateral_HX_2,T-E top / segment 1,3673.156523205279,1502.4207469152586
TE,complete,strength_lateral_HX_2,T-E top / segment 2,0.0,62.21331980728837
TE,complete,strength_lateral_HX_2,T-E top / segment 3,3997.074722835438,28.075887783094032
TE,complete,strength_lateral_HX_2,T-E top / segment 4,3900.767082959501,1345.7359168550656
TE,complete,strength_lateral_HX_-2,T-E,2413.704718611444,7109.754259308853
TE,complete,strength_lateral_HX_-2,T-E vertical 1,0.0,245.85241895840386
TE,complete,strength_lateral_HX_-2,T-E vertical 2,973.4882061864838,0.0
TE,complete,strength_lateral_HX_-2,T-E vertical 3,0.0,2048.1308967545338
TE,complete,strength_lateral_HX_-2,T-E vertical 4,0.0,9124.321123406711
TE,complete,strength_lateral_HX_-2,T-E vertical 5,534.4663940826074,0.0
TE,complete,strength_lateral_HX_-2,T-E vertical 6,0.0,5002.2010759492905
TE,complete,strength_lateral_HX_-2,T-E vertical 7,0.0,2632.3475581399894
TE,complete,strength_lateral_HX_-2,T-E vertical 8,826.3681424119508,0.0
TE,complete,strength_lateral_HX_-2,T-E vertical 9,1754.986912272447,0.0
TE,complete,strength_lateral_HX_-2,T-E diagonal 10,0.0,863.1259698564826
TE,complete,strength_lateral_HX_-2,T-E diagonal 11,8908.702353145538,0.0
TE,complete,strength_lateral_HX_-2,T-E diagonal 12,175.0370859757193,0.0
TE,complete,strength_lateral_HX_-2,T-E diagonal 13,0.0,5357.447920770074
TE,complete,strength_lateral_HX_-2,T-E top / segment 1,4972.438095280626,3106.310628426952
TE,complete,strength_lateral_HX_-2,T-E top / segment 2,0.0,62.21331980784695
TE,complete,strength_lateral_HX_-2,T-E top / segment 3,4435.558785860039,64.51920199066434
TE,complete,strength_lateral_HX_-2,T-E top / segment 4,2844.5885181073027,955.656371706798
TE,complete,lateral_HZ,T-E,4.04192555530591,5117.231429817519
TE,complete,lateral_HZ,T-E vertical 1,322.6641442716121,0.0
TE,complete,lateral_HZ,T-E vertical 2,337.2108896628747,0.0
TE,complete,lateral_HZ,T-E vertical 3,0.0,467.308071288931
TE,complete,lateral_HZ,T-E vertical 4,1156.0148632438725,0.0
TE,complete,lateral_HZ,T-E vertical 5,703.1575706206535,0.0
TE,complete,lateral_HZ,T-E vertical 6,2499.8508075965806,0.0
TE,complete,lateral_HZ,T-E vertical 7,1313.6861632839332,0.0
TE,complete,lateral_HZ,T-E vertical 8,330.0129694400802,0.0
TE,complete,lateral_HZ,T-E vertical 9,1483.1580458601777,0.0
TE,complete,lateral_HZ,T-E diagonal 10,0.0,68.22348291635137
TE,complete,lateral_HZ,T-E diagonal 11,0.0,1160.1728308642043
TE,complete,lateral_HZ,T-E diagonal 12,1844.5775349698263,0.0
TE,complete,lateral_HZ,T-E diagonal 13,0.0,4834.930947140953
TE,complete,lateral_HZ,T-E top / segment 1,1928.079978336178,525.7898829225916
TE,complete,lateral_HZ,T-E top / segment 2,0.0,51.84443317325148
TE,complete,lateral_HZ,T-E top / segment 3,2607.0542537875963,43.53917318272429
TE,complete,lateral_HZ,T-E top / segment 4,2551.9766040196973,844.7418621348726
TE,complete,strength_lateral_HZ_1,T-E,42.40708784298436,7436.986625333789
TE,complete,strength_lateral_HZ_1,T-E vertical 1,229.23136489173174,0.0
TE,complete,strength_lateral_HZ_1,T-E vertical 2,678.0347937121924,0.0
TE,complete,strength_lateral_HZ_1,T-E vertical 3,0.0,2168.028827439325
TE,complete,strength_lateral_HZ_1,T-E vertical 4,0.0,3440.984316726793
TE,complete,strength_lateral_HZ_1,T-E vertical 5,802.5218291107111,0.0
TE,complete,strength_lateral_HZ_1,T-E vertical 6,0.0,224.3413812631247
TE,complete,strength_lateral_HZ_1,T-E vertical 7,0.0,213.5111302208329
TE,complete,strength_lateral_HZ_1,T-E vertical 8,682.5624226435766,0.0
TE,complete,strength_lateral_HZ_1,T-E vertical 9,2707.5727057386407,0.0
TE,complete,strength_lateral_HZ_1,T-E diagonal 10,0.0,518.2729782301325
TE,complete,strength_lateral_HZ_1,T-E diagonal 11,3600.577176685438,0.0
TE,complete,strength_lateral_HZ_1,T-E diagonal 12,2198.7938808046993,0.0
TE,complete,strength_lateral_HZ_1,T-E diagonal 13,0.0,9035.85042220711
TE,complete,strength_lateral_HZ_1,T-E top / segment 1,2205.9236425594286,87.47327212140294
TE,complete,strength_lateral_HZ_1,T-E top / segment 2,0.0,62.213319807204904
TE,complete,strength_lateral_HZ_1,T-E top / segment 3,4837.933354057508,80.44903442235236
TE,complete,strength_lateral_HZ_1,T-E top / segment 4,4724.947374678349,1606.1719915269473
TE,complete,strength_lateral_HZ_-1,T-E,4823.952852854398,7588.385508251642
TE,complete,strength_lateral_HZ_-1,T-E vertical 1,0.0,489.5966003473603
TE,complete,strength_lateral_HZ_-1,T-E vertical 2,1100.2680778512622,0.0
TE,complete,strength_lateral_HZ_-1,T-E vertical 3,0.0,1987.6091781750179
TE,complete,strength_lateral_HZ_-1,T-E vertical 4,0.0,11670.753109569403
TE,complete,strength_lateral_HZ_-1,T-E vertical 5,426.37929424318855,0.0
TE,complete,strength_lateral_HZ_-1,T-E vertical 6,0.0,7201.239657968267
TE,complete,strength_lateral_HZ_-1,T-E vertical 7,0.0,3758.4062601659284
TE,complete,strength_lateral_HZ_-1,T-E vertical 8,785.6489005314556,0.0
TE,complete,strength_lateral_HZ_-1,T-E vertical 9,1360.7643914287924,0.0
TE,complete,strength_lateral_HZ_-1,T-E diagonal 10,0.0,1038.216197668218
TE,complete,strength_lateral_HZ_-1,T-E diagonal 11,11537.863340384245,0.0
TE,complete,strength_lateral_HZ_-1,T-E diagonal 12,0.0,1053.0453484936863
TE,complete,strength_lateral_HZ_-1,T-E diagonal 13,0.0,3908.0170487113082
TE,complete,strength_lateral_HZ_-1,T-E top / segment 1,6439.670975900609,4521.258103330922
TE,complete,strength_lateral_HZ_-1,T-E top / segment 2,0.0,62.21331980635189
TE,complete,strength_lateral_HZ_-1,T-E top / segment 3,2059.578944466217,12.14605535446844
TE,complete,strength_lateral_HZ_-1,T-E top / segment 4,2020.4082262571703,695.2202970902987
TE,complete,strength_lateral_HZ_2,T-E,19.984279817419047,10895.400315952867
TE,complete,strength_lateral_HZ_2,T-E vertical 1,588.6453475624555,0.0
TE,complete,strength_lateral_HZ_2,T-E vertical 2,466.91815164321054,0.0
TE,complete,strength_lateral_HZ_2,T-E vertical 3,0.0,2258.238652071453
TE,complete,strength_lateral_HZ_2,T-E vertical 4,746.708065854519,0.0
TE,complete,strength_lateral_HZ_2,T-E vertical 5,990.5930913341747,0.0
TE,complete,strength_lateral_HZ_2,T-E vertical 6,3342.9038804897646,0.0
TE,complete,strength_lateral_HZ_2,T-E vertical 7,1637.7325544783823,0.0
TE,complete,strength_lateral_HZ_2,T-E vertical 8,631.0191838724847,0.0
TE,complete,strength_lateral_HZ_2,T-E vertical 9,3380.9768628967163,0.0
TE,complete,strength_lateral_HZ_2,T-E diagonal 10,0.0,258.3013685783721
TE,complete,strength_lateral_HZ_2,T-E diagonal 11,0.0,421.5921589821386
TE,complete,strength_lateral_HZ_2,T-E diagonal 12,3797.950450665684,0.0
TE,complete,strength_lateral_HZ_2,T-E diagonal 13,0.0,11599.767108946646
TE,complete,strength_lateral_HZ_2,T-E top / segment 1,2951.2682647329216,315.27631698454286
TE,complete,strength_lateral_HZ_2,T-E top / segment 2,0.0,62.213319806716896
TE,complete,strength_lateral_HZ_2,T-E top / segment 3,6227.110558823431,114.60052396307326
TE,complete,strength_lateral_HZ_2,T-E top / segment 4,6077.21694889834,2061.6478391264304
TE,complete,strength_lateral_HZ_-2,T-E,8685.859720934983,8106.455595045316
TE,complete,strength_lateral_HZ_-2,T-E vertical 1,0.0,849.0105829766164
TE,complete,strength_lateral_HZ_-2,T-E vertical 2,1311.3847199198974,0.0
TE,complete,strength_lateral_HZ_-2,T-E vertical 3,0.0,1897.3993535446891
TE,complete,strength_lateral_HZ_-2,T-E vertical 4,0.0,15785.637506018105
TE,complete,strength_lateral_HZ_-2,T-E vertical 5,238.30803455060402,0.0
TE,complete,strength_lateral_HZ_-2,T-E vertical 6,0.0,10689.688796346667
TE,complete,strength_lateral_HZ_-2,T-E vertical 7,0.0,5530.853821495043
TE,complete,strength_lateral_HZ_-2,T-E vertical 8,837.1921393252036,0.0
TE,complete,strength_lateral_HZ_-2,T-E vertical 9,687.3602342706288,0.0
TE,complete,strength_lateral_HZ_-2,T-E diagonal 10,0.0,1298.187807392034
TE,complete,strength_lateral_HZ_-2,T-E diagonal 11,15506.506422189574,0.0
TE,complete,strength_lateral_HZ_-2,T-E diagonal 12,0.0,2652.201918346411
TE,complete,strength_lateral_HZ_-2,T-E diagonal 13,0.0,1344.100361974706
TE,complete,strength_lateral_HZ_-2,T-E top / segment 1,8556.544642580964,6738.150518911347
TE,complete,strength_lateral_HZ_-2,T-E top / segment 2,0.0,62.21331980976766
TE,complete,strength_lateral_HZ_-2,T-E top / segment 3,670.401739548496,0.0
TE,complete,strength_lateral_HZ_-2,T-E top / segment 4,668.138652060257,239.74444988490427
TE,complete,basic_Dfloor,T-E,192.7564707813548,883.4017123086401
TE,complete,basic_Dfloor,T-E vertical 1,0.0,19.90818587711616
TE,complete,basic_Dfloor,T-E vertical 2,53.49361322205469,0.0
TE,complete,basic_Dfloor,T-E vertical 3,0.0,393.0471238638461
TE,complete,basic_Dfloor,T-E vertical 4,0.0,921.9716560747329
TE,complete,basic_Dfloor,T-E vertical 5,0.0,0.5291145875255091
TE,complete,basic_Dfloor,T-E vertical 6,0.0,566.2112416369274
TE,complete,basic_Dfloor,T-E vertical 7,0.0,313.24940950468545
TE,complete,basic_Dfloor,T-E vertical 8,70.33977935117076,0.0
TE,complete,basic_Dfloor,T-E vertical 9,238.1218291261425,0.0
TE,complete,basic_Dfloor,T-E diagonal 10,0.0,87.36373630163331
TE,complete,basic_Dfloor,T-E diagonal 11,969.8041453812035,0.0
TE,complete,basic_Dfloor,T-E diagonal 12,88.66680680225285,0.0
TE,complete,basic_Dfloor,T-E diagonal 13,0.0,869.0365476817841
TE,complete,basic_Dfloor,T-E top / segment 1,480.3040419652365,304.6883857973035
TE,complete,basic_Dfloor,T-E top / segment 2,7.152438507191063e-11,0.0
TE,complete,basic_Dfloor,T-E top / segment 3,461.3378543198473,9.433277394748275
TE,complete,basic_Dfloor,T-E top / segment 4,445.6598873078109,158.11647439765514
TE,complete,basic_Droof,T-E,15.998120781464442,1150.232502721568
TE,complete,basic_Droof,T-E vertical 1,40.780078022462995,0.0
TE,complete,basic_Droof,T-E vertical 2,350.31962098951834,0.0
TE,complete,basic_Droof,T-E vertical 3,54.98695177757023,0.0
TE,complete,basic_Droof,T-E vertical 4,0.0,1248.1479298082215
TE,complete,basic_Droof,T-E vertical 5,330.81749840806276,0.0
TE,complete,basic_Droof,T-E vertical 6,0.0,381.69234776363606
TE,complete,basic_Droof,T-E vertical 7,0.0,129.466397600808
TE,complete,basic_Droof,T-E vertical 8,179.23872731241266,0.0
TE,complete,basic_Droof,T-E vertical 9,317.97743931255434,0.0
TE,complete,basic_Droof,T-E diagonal 10,0.0,158.53581358379242
TE,complete,basic_Droof,T-E diagonal 11,1216.451922359782,0.0
TE,complete,basic_Droof,T-E diagonal 12,165.67183859265725,0.0
TE,complete,basic_Droof,T-E diagonal 13,0.0,900.3431114292132
TE,complete,basic_Droof,T-E top / segment 1,946.541260673926,340.6257304239542
TE,complete,basic_Droof,T-E top / segment 2,5.0816903403872654e-11,42.636808978444364
TE,complete,basic_Droof,T-E top / segment 3,481.7293448171324,0.0
TE,complete,basic_Droof,T-E top / segment 4,484.5942917161257,153.62124385312555
TE,complete,basic_Dsteel,T-E,148.32077538048821,1585.7469538908088
TE,complete,basic_Dsteel,T-E vertical 1,0.0,77.52991145565316
TE,complete,basic_Dsteel,T-E vertical 2,198.00791130600163,0.0
TE,complete,basic_Dsteel,T-E vertical 3,0.0,432.0851986799368
TE,complete,basic_Dsteel,T-E vertical 4,0.0,1771.3949589136687
TE,complete,basic_Dsteel,T-E vertical 5,184.26880922988232,0.0
TE,complete,basic_Dsteel,T-E vertical 6,0.0,672.569436982793
TE,complete,basic_Dsteel,T-E vertical 7,0.0,394.9584492030148
TE,complete,basic_Dsteel,T-E vertical 8,202.31748634953286,0.0
TE,complete,basic_Dsteel,T-E vertical 9,491.77645524676194,0.0
TE,complete,basic_Dsteel,T-E diagonal 10,0.0,169.65930943940288
TE,complete,basic_Dsteel,T-E diagonal 11,1636.6236375570597,0.0
TE,complete,basic_Dsteel,T-E diagonal 12,79.7491371008938,0.0
TE,complete,basic_Dsteel,T-E diagonal 13,0.0,1370.6711743594112
TE,complete,basic_Dsteel,T-E top / segment 1,1000.4354405069074,456.8117466359768
TE,complete,basic_Dsteel,T-E top / segment 2,0.0,9.207624194423484
TE,complete,basic_Dsteel,T-E top / segment 3,729.16853431719,9.990103201796106
TE,complete,basic_Dsteel,T-E top / segment 4,715.1127502727951,235.64477558069763
TE,complete,basic_Dwall,T-E,60.54031536817086,355.05009734876245
TE,complete,basic_Dwall,T-E vertical 1,3.8626051107582304,0.0
TE,complete,basic_Dwall,T-E vertical 2,20.10602295488521,0.0
TE,complete,basic_Dwall,T-E vertical 3,0.0,90.50959532783779
TE,complete,basic_Dwall,T-E vertical 4,0.0,432.84961496290765
TE,complete,basic_Dwall,T-E vertical 5,0.0,14.134930527876735
TE,complete,basic_Dwall,T-E vertical 6,0.0,161.0736922706642
TE,complete,basic_Dwall,T-E vertical 7,0.0,122.92375630827122
TE,complete,basic_Dwall,T-E vertical 8,0.0,49.845888510833056
TE,complete,basic_Dwall,T-E vertical 9,115.9291018133843,0.0
TE,complete,basic_Dwall,T-E diagonal 10,0.0,31.123356226237405
TE,complete,basic_Dwall,T-E diagonal 11,348.05878357149646,0.0
TE,complete,basic_Dwall,T-E diagonal 12,0.0,33.163037672487064
TE,complete,basic_Dwall,T-E diagonal 13,0.0,293.5529660835079
TE,complete,basic_Dwall,T-E top / segment 1,224.54856452832746,107.00185217450495
TE,complete,basic_Dwall,T-E top / segment 2,4.057266530239089e-11,5.7452677268395274e-12
TE,complete,basic_Dwall,T-E top / segment 3,165.57429588160494,0.0
TE,complete,basic_Dwall,T-E top / segment 4,171.26576672006615,54.820970005926924
TE,complete,basic_HB0.25,T-E,56.485828252503204,184.6726828569773
TE,complete,basic_HB0.25,T-E vertical 1,0.0,3.2642951995121128
TE,complete,basic_HB0.25,T-E vertical 2,9.65089300287921,0.0
TE,complete,basic_HB0.25,T-E vertical 3,18.18626867000418,0.0
TE,complete,basic_HB0.25,T-E vertical 4,0.0,142.7027377551118
TE,complete,basic_HB0.25,T-E vertical 5,0.0,0.5228315405822209
TE,complete,basic_HB0.25,T-E vertical 6,0.0,132.91055954641254
TE,complete,basic_HB0.25,T-E vertical 7,0.0,73.47625939934669
TE,complete,basic_HB0.25,T-E vertical 8,16.258203971939167,0.0
TE,complete,basic_HB0.25,T-E vertical 9,53.29795861154937,0.0
TE,complete,basic_HB0.25,T-E diagonal 10,0.0,24.743833466500725
TE,complete,basic_HB0.25,T-E diagonal 11,136.69611818571187,0.0
TE,complete,basic_HB0.25,T-E diagonal 12,0.0,63.37431266674578
TE,complete,basic_HB0.25,T-E diagonal 13,0.0,222.68519629558028
TE,complete,basic_HB0.25,T-E top / segment 1,74.12587516414744,83.374539469416
TE,complete,basic_HB0.25,T-E top / segment 2,9.162066833285407e-12,1.1480710193123394e-12
TE,complete,basic_HB0.25,T-E top / segment 3,116.4350614766561,6.726426357503772
TE,complete,basic_HB0.25,T-E top / segment 4,112.63406028804306,39.930681039589246
TE,complete,basic_HB0.5,T-E,144.82650942686655,417.59293034114216
TE,complete,basic_HB0.5,T-E vertical 1,0.0,8.35560555912239
TE,complete,basic_HB0.5,T-E vertical 2,22.171433564821896,0.0
TE,complete,basic_HB0.5,T-E vertical 3,38.71395205607953,0.0
TE,complete,basic_HB0.5,T-E vertical 4,0.0,343.7232858488783
TE,complete,basic_HB0.5,T-E vertical 5,0.0,1.095864218146089
TE,complete,basic_HB0.5,T-E vertical 6,0.0,314.57553841755686
TE,complete,basic_HB0.5,T-E vertical 7,0.0,172.5797981138143
TE,complete,basic_HB0.5,T-E vertical 8,40.85060113557104,0.0
TE,complete,basic_HB0.5,T-E vertical 9,118.52918855553847,0.0
TE,complete,basic_HB0.5,T-E diagonal 10,0.0,57.17158982130973
TE,complete,basic_HB0.5,T-E diagonal 11,323.0232048135378,0.0
TE,complete,basic_HB0.5,T-E diagonal 12,0.0,146.95493268856538
TE,complete,basic_HB0.5,T-E diagonal 13,0.0,490.10240811776316
TE,complete,basic_HB0.5,T-E top / segment 1,178.52980387214356,199.12113293687685
TE,complete,basic_HB0.5,T-E top / segment 2,4.091710650614663e-11,2.377591405335452e-12
TE,complete,basic_HB0.5,T-E top / segment 3,257.4126638873835,11.974205969939092
TE,complete,basic_HB0.5,T-E top / segment 4,248.62616407722365,88.04497919029261
TE,complete,basic_HB0.75,T-E,241.3439128977169,657.1277901429445
TE,complete,basic_HB0.75,T-E vertical 1,0.0,14.169223062741711
TE,complete,basic_HB0.75,T-E vertical 2,34.23684125623307,0.0
TE,complete,basic_HB0.75,T-E vertical 3,44.61307280515091,0.0
TE,complete,basic_HB0.75,T-E vertical 4,0.0,558.1897806469842
TE,complete,basic_HB0.75,T-E vertical 5,0.0,0.6719424997538015
TE,complete,basic_HB0.75,T-E vertical 6,0.0,505.83680103570305
TE,complete,basic_HB0.75,T-E vertical 7,0.0,276.3337471825038
TE,complete,basic_HB0.75,T-E vertical 8,69.92330110347096,0.0
TE,complete,basic_HB0.75,T-E vertical 9,188.54550703863492,0.0
TE,complete,basic_HB0.75,T-E diagonal 10,0.0,90.47789163783833
TE,complete,basic_HB0.75,T-E diagonal 11,524.827932302062,0.0
TE,complete,basic_HB0.75,T-E diagonal 12,0.0,232.54586211547075
TE,complete,basic_HB0.75,T-E diagonal 13,0.0,764.5444897554738
TE,complete,basic_HB0.75,T-E top / segment 1,289.9001348423944,320.9288279854302
TE,complete,basic_HB0.75,T-E top / segment 2,1.4370155027894485e-11,3.638916172541755e-11
TE,complete,basic_HB0.75,T-E top / segment 3,402.91910549950944,10.100785104172681
TE,complete,basic_HB0.75,T-E top / segment 4,388.42297543043514,137.7316602397703
