case,node,CAD_x_in,CAD_y_in,CAD_z_in,FX_lb,FY_lb,FZ_lb,MX_lb_in,MY_lb_in,MZ_lb_in
roof_first_service,N5,-32.0,0.0,115.0,112.2558734729421,6537.516597451371,22.513196138748754,-2263.6533288008814,-179.44626451029092,-814.9515125767059
roof_first_service,N6,-32.0,0.0,130.311,8.092417981606912e-13,-4.284703844528292,-5.712346141188945e-13,6.908834444782911e-13,3.421382510012526e-14,-2.864753224308604e-13
roof_first_service,N7,-32.0,0.0,153.373,-117.55720483771438,375.525071520824,-15.681399623223115,1715.034059519763,-1294.2262668459211,-2520.201463829466
roof_first_service,N15,-32.0,185.0,115.0,2.1300771733353776,4445.168802989284,-522.4447960014494,7327.3607697751495,-110.63515298200556,-159.21261253002868
roof_first_service,N16,-32.0,185.0,143.183,-5.634863195844106e-10,-6.344473756043129,-9.773243174544818e-11,3.695106324887088e-10,1.3396519495951146e-14,2.2715664724870227e-10
roof_first_service,N17,-32.0,185.0,171.82,1.0722971078372406e-10,-6.395091802984221,-2.457346610100267e-10,3.9261415750502415e-10,3.855366528301161e-15,1.2424790463640616e-11
roof_first_service,N18,-32.0,185.0,200.457,-1.6442136140454793e-12,-6.0601143618790205,-7.029433391988022e-13,2.2509213426076723e-11,2.8223576206445443e-15,-1.5367839911389397e-12
roof_first_service,N19,-32.0,185.0,226.093,0.29776239208877087,125.83994060754776,-13.12921616435051,201.73365287482738,0.41613552579656243,24.27605619005044
roof_first_service,N27,-32.0,253.0,115.0,-0.39895052961514743,4.068116977218392,13.670950188557645,-16.267003062575114,-4.194339082878515,8.473516362675051
roof_first_service,N31,-32.0,253.0,226.093,0.3059592773206532,-0.2333685588091612,1.4617636115290225,18.46088551543653,1.559516733046621,38.12931818788638
roof_first_service,N76,-32.0,-63.0,115.0,-10.440610994732532,-738.6110523904713,2484.33531958181,4242.446025821526,-282.14700563317905,-337.1375657892849
roof_first_service,N78,-32.0,-63.0,117.0,-5.293084771103167,-792.8352205216961,-2441.5476253305387,-2503.591233174453,181.9233411798723,-74.56100574019558
roof_first_service,N147,-32.0,249.0,115.0,31.994569575259977,-46.762982090041035,397.9436274806721,-4297.000283703816,-744.0457817065993,-412.41820853089115
roof_first_service,N148,-32.0,252.0,115.0,1.7705285870826002,109.26637033269937,1.918962921651481,114.24249592414314,8.101287480264807,-66.53339278543773
roof_first_service,N218,-32.0,69.75,150.143,45.68735732468714,-15.591318778673134,-8.461993275329183,22.513483238830613,6.082165587380273,197.001443280262
roof_first_service,N303,-32.0,-0.0,117.5,-98.77455970283462,-1517.9993887474197,-203.41757778345345,-1507.6000570242218,-445.3686690677781,893.220165418301
roof_first_service,N304,-32.0,-0.0,134.148,-6.462036716171096e-13,-0.9286815991331421,4.250691798357132e-13,-1.3204788368906106e-12,-8.79910924867215e-15,5.693114762890146e-13
roof_first_service,N305,-32.0,-0.0,150.796,98.7745597018693,1493.4329008656694,203.41757786326718,-5265.391612959661,445.36866906785696,2395.577574350363
roof_first_service,N315,-32.0,185.0,117.5,-35.5105408562369,-2758.802832666814,46.514022035958355,3836.879256964102,-70.69404410902975,454.4810953758064
roof_first_service,N316,-32.0,185.0,144.148,2.651934564054152e-11,-1.4865467643405834,-6.215191398732749e-10,2.9625063070422626e-10,6.857251051839298e-14,-9.640632185877257e-11
roof_first_service,N317,-32.0,185.0,170.797,-3.8819290589257027e-10,-1.486546764354771,-4.625988396738757e-10,-1.9126784408080084e-10,-8.070951318526228e-15,1.263593192624583e-10
roof_first_service,N318,-32.0,185.0,197.445,1.5158125276270418e-12,-1.0097804336165606,-2.7069144080588336e-11,2.224747296108674e-11,6.892032623572328e-17,-1.508231152640441e-11
roof_first_service,N319,-32.0,185.0,207.0,-0.4109621047973633,-790.6325078010559,1549.9654947966337,6281.548247337341,40.65699219703674,485.1418821099214
roof_first_service,N320,-32.0,185.0,224.093,35.91812429810964,3420.0671104626394,-1583.7359031218637,21167.02133103879,30.582838415155365,2856.5076984534367
roof_first_service,N337,-32.0,69.75,193.643,-9.531288165599108,-228.71748133003712,7.570303201675415,-567.8248398303986,236.08345552848186,945.3896621391177
roof_first_service,N527,-32.0,120.0,222.655,-6.610455495741545,-70.68922957330108,16.372556064941772,-1059.2780157502125,-616.3967770375281,-1948.488462273016
roof_first_service,N534,-32.0,150.0,226.093,-19.844796113946146,-115.56537605583928,-2.9578541910103264,3778.178105710531,-306.68437648175495,-3548.930351338261
roof_first_service,N551,-32.0,235.0,226.093,-20.733427112039312,-123.18908200929218,3.5580042486718297,-2556.2363297809925,223.8068102353085,-4452.180321802101
roof_first_service,N555,-32.0,249.0,226.093,-2.2607536513841366,-6.545390969209512,44.04009365045545,1793.9234390909478,187.2576742635358,3980.207055344936
roof_first_service,N556,-32.0,250.411,226.093,-1.7582427972654007e-10,-1.8780671448275108,-1.146452103820063e-09,-3.7934296158049835e-10,1.7895144729237154e-10,5.692528907275661e-12
roof_first_service,N557,-32.0,252.0,226.093,-1.7681775763630867,-79.62271492555737,-1.9055061340332031,104.28091216087341,-8.090530077926815,-128.87079679965973
strength_roof_first,N5,-32.0,0.0,115.0,131.66879481310653,9194.911101359423,31.348987995468633,-3147.65162911779,-238.11010469880478,-1003.5847066181148
