column,case,Fx_lb,vertical_Fy_lb,Fz_lb,Mx_lb_in,My_lb_in,Mz_lb_in
S1,strength_HT0.5,210.66944635612347,941.291238552875,3.4079570506318944,-5.0152334704557875,-3.929441803118048,-581.6437870171765
S1,strength_HT0.75,204.5509741784322,913.8725970755006,2.996698531724437,-40.42533346158876,2.301660121311841,-534.8956132400239
S1,lateral_HX,-240.5403541273081,-401.7491417610137,-12.849061638072417,-1135.3089132485663,221.277781399391,2137.4951159429843
S1,strength_lateral_HX_1,-205.4337343530514,-239.7267421374627,-12.754748268435248,-1188.2620496189795,247.95022161913292,2038.1191484528879
S1,strength_lateral_HX_-1,469.5856028489151,1707.604591760233,15.802257926353523,1107.7282047475617,-262.5288200323079,-2235.8604825493867
S1,strength_lateral_HX_2,-542.9434029115329,-1213.3924089237423,-27.033251363499875,-2336.257176628178,503.1897424160743,4175.108963661374
S1,strength_lateral_HX_-2,807.0952714516022,2681.2702587061844,30.08076102376946,2255.7233319357065,-517.7683408611092,-4372.850298056432
S1,lateral_HZ,-337.4566308328555,110.17791572472971,-16.197788885790814,-1711.705565053602,331.64441321948124,2249.469071099823
S1,strength_lateral_HZ_1,-302.350010965757,272.20031569477305,-16.103475511128092,-1764.6587010454157,358.3168533752481,2150.0931029758626
S1,strength_lateral_HZ_-1,566.5018794737068,1195.6775339821684,19.150985169883075,1684.1248562351436,-372.8954517972582,-2347.8344371603557
S1,strength_lateral_HZ_2,-736.7759561855689,-189.53829344913214,-33.73070585163758,-3489.0504796859896,723.9230059615572,4399.05687304446
S1,strength_lateral_HZ_-2,1000.9278246934517,1657.4161431260814,36.77821551039025,3408.516634875437,-738.5016043835103,-4596.798207228655
S1,basic_Dfloor,3.4201619584339817,10.427325792188741,-0.0804567894280798,-15.987418368710344,9.257270834306885,-21.852856861156248
S1,basic_Droof,37.837275391560624,64.45673552611905,1.3923627053389063,52.87210800210273,-23.127053319615975,-211.87315689435005
S1,basic_Dsteel,59.13203910446291,507.45978966368375,0.03707875102889599,-40.18589429037234,-10.834686072840974,212.37845723795755
S1,basic_Dwall,8.303540114083612,34.60819078849482,0.3181464392978202,17.14579017420595,-3.081058700972008,-56.30504402166335
S1,basic_HB0.25,-9.632321322511395,-29.366946259916052,-0.3906947330034581,-31.098299062576285,12.96443054138175,62.001254992148375
S1,basic_HB0.5,-8.024836486683903,-24.237324856191687,-0.4011121740608532,-33.770511349699724,11.778011884590857,51.677092994681544
S1,basic_HB0.75,-3.538125779075994,-11.39374459842409,-0.2374853103670025,-22.327011953069835,7.001945315537478,23.41733109845802
S1,basic_HT0.25,16.095034692240944,54.94156794488605,0.610483430488697,42.72213255554377,-4.752063267056772,-108.12236286119477
S1,basic_HT0.5,12.600573735889032,37.443724871375515,0.23486356744597378,10.447421186030788,-2.168606448475615,-81.40552274595623
S1,basic_HT0.75,8.776528592813214,20.307073770562905,-0.022173006960031827,-11.683891287267981,1.725832232010016,-52.18791388415225
S1,basic_HX,-337.50966851854037,-973.6656666419854,-14.27850309297968,-1147.9951268507125,255.23952076976752,2136.989814938833
S1,basic_HZ,-434.4259452197512,-461.7386091437723,-17.627230340506756,-1724.3917786403447,365.6061525862667,2248.963770068242
S1,basic_L125,35.62668717614453,108.61797744484022,-0.8380915513911927,-166.53560763896832,96.42990445734105,-227.63392640319958
S1,basic_L30,8.55040492049377,26.06831457365507,-0.201141972415036,-39.968545837014744,23.143177067714074,-54.6321423207684
S1,basic_L40,11.400539884473636,34.757752722735596,-0.26818929670846625,-53.29139445634561,30.85756942810602,-72.8428563590701
S1,basic_L75patch,15.712756956305654,47.63909489517764,-0.1915749145266636,-55.49037856360801,33.46478799600238,-99.47702812155518
S1,basic_P200,-0.07911281367849395,-0.35673123791476596,-0.02728677232786952,-2.838979433805562,0.9788760240463285,0.5632750695205023
S1,basic_R20,69.87299373866172,129.63255094247802,2.676275754977953,100.87999127837816,-41.32139905938422,-398.09716386104196
S1,basic_U20,-69.87299373866172,-129.63255094247802,-2.676275754977953,-100.87999127837816,41.32139905938422,398.09716386104196
S2,service40,14.366447586372171,1576.5079819897544,594.1483696862945,2619.6436687495484,281.3447049353498,-506.0658930423072
S2,service_patches,18.72312064107562,1630.1504221691969,632.369458308793,2794.7034386043306,292.603848744241,-534.4506777660617
S2,typical30,-4.100419777604718,958.9830198460457,361.4647288832004,1416.0792576621277,113.65958548416766,-347.7997517157796
S2,storage125_sensitivity,42.93574360769746,1899.047324168991,834.962532253091,3616.5473737957595,226.9965994740115,-681.7959459475202
S2,live_only,13.444374559097376,151.78321982013495,113.32431175436845,469.1311550195778,-25.57557943971803,-82.69649517299293
S2,machine200,-0.8434768474620645,1001.9049879516969,392.34099499341124,1543.9836190159645,104.45348317388341,-367.49724106952783
S2,uplift20_sensitivity,-23.615994070363808,-72.49179475880011,-38.46966594855978,-447.74308825111785,-94.37425238939548,-33.87441113147677
S2,strength_screen,19.01412214804855,1632.6453624307753,676.4147166687021,2850.923363787676,223.54273182065208,-589.4589122224826
S2,HB0.25,-10.860684885066235,1044.9544195232468,399.51134698326166,1579.6034227372345,53.86709530771985,-293.58544463181204
S2,HB0.5,-8.899505377397814,1045.2207379817219,403.9726668052108,1597.9997637815877,56.36909487466847,-306.5641753894248
S2,HB0.75,-4.677266191192633,1046.3747911568526,410.6877109595655,1631.228961764406,78.81906607224535,-338.4142336649679
S2,HT0.25,20.547309649120418,887.1206126048893,375.74551133478053,1430.439927791485,179.24210829284283,-517.2189656212602
S2,HT0.5,12.756746167931265,980.1462138181442,403.06102516425943,1570.2721184025738,146.83583496872976,-466.2535400376067
S2,HT0.75,4.447500557434808,1072.7316775389797,430.673567319832,1712.7755063106313,117.06758875219785,-406.0577191507932
S2,storage125_strength_sensitivity,57.754319614382524,2062.8804003562564,1000.5636338500525,4165.873653466075,118.57113578655324,-825.2113463529405
S2,strength_roof,24.949845228528982,2146.9270368054376,810.2752952149045,3659.3185912082477,423.6195101877148,-674.1613672416132
S2,strength_HB0.25,2.819948125463363,1709.4863142583242,691.9595809960401,2924.909566317693,138.10497936731352,-469.6374226461524
S2,strength_HB0.5,5.95783570150098,1709.9124211387696,699.0976921481716,2954.3437086888803,142.10818010281932,-490.4033943845152
S2,strength_HB0.75,12.713418231572781,1711.75890759919,709.8417631040877,3007.510427294047,178.02813344216955,-541.3634864761976
S2,strength_HT0.25,53.07273972900468,1456.9522212864065,653.9342436184694,2686.2479725174094,338.7050020334381,-827.4510587740978
S2,strength_HT0.5,40.607838183156865,1605.793182981431,697.6390656842431,2909.9794771245683,286.8549647070727,-745.9063780142905
S2,strength_HT0.75,27.313045185317208,1753.9299251053087,741.8191331725579,3137.9848980111933,239.2257706697889,-649.5930644413626
S2,lateral_HX,-351.5667370070654,1741.2138083635464,269.3186791365346,946.561184852657,-1368.0132074514138,2123.515160872422
S2,strength_lateral_HX_1,-339.8436745310495,2112.1228272808826,465.70603531483687,1760.3243466462006,-1360.3197432847207,1972.1833251610262
S2,strength_lateral_HX_-1,302.5099512042367,284.52877838653626,375.48823065302486,1562.9243209474644,1595.8056871340004,-2677.352577431529
S2,strength_lateral_HX_2,-661.0204873313087,3025.9198512203484,510.8149375358382,1859.0243588502137,-2838.3824582050293,4296.951275983045
S2,strength_lateral_HX_-2,623.6867640679942,-629.2682459802746,330.3793283461492,1464.2243082468533,3073.8684023331175,-5002.120528701658
S2,lateral_HZ,121.7126994500866,-6190.567543293116,-1901.2522497120096,-12356.545008316134,-336.5750421402567,-1053.1736912303877
S2,strength_lateral_HZ_1,133.43576206723716,-5819.658525392836,-1704.8648937480727,-11542.781847774377,-328.8815773628588,-1204.5055279358721
S2,strength_lateral_HZ_-1,-170.76948536939486,8216.310130839294,2546.0591596651543,14866.030515067343,564.3675213224088,499.3362754910064
S2,strength_lateral_HZ_2,285.53838578550216,-12837.642853508965,-3830.3269204547564,-24747.188029195666,-775.506126705779,-2056.4264296489173
S2,strength_lateral_HZ_-2,-322.87210908757714,15234.294458953547,4671.521186371293,28070.436696485307,1010.9920706653858,1351.2571772035517
S2,basic_Dfloor,4.03331235799092,45.53496600960302,33.99729353878515,140.739346577936,-7.672673880881689,-24.808948481475145
S2,basic_Droof,4.0615064916348365,334.0334151060306,103.9062479325408,563.100369642451,84.24835187667432,-46.953976808533994
S2,basic_Dsteel,-34.451430648995796,493.3833692705104,120.30352900843116,284.7608031607869,25.801155523029113,-154.29881343263565
S2,basic_Dwall,12.172911044449746,-27.806145409073867,18.264424540859594,75.63037175181083,30.46443661904867,-59.71564127105337
S2,basic_HB0.25,-10.121358792130016,48.02559511269787,9.715540252980205,46.241376868144314,-53.39859537245002,74.88843117578834
S2,basic_HB0.5,-8.160179195237028,48.29191295455194,14.17685994868739,64.63771717630273,-50.896595480467326,61.909699804259446
S2,basic_HB0.75,-3.9379400768587556,49.44596661512944,20.89190420384367,97.86691574968727,-28.446624514161083,30.059641993297646
S2,basic_HT0.25,21.286635825101158,-109.8082123466927,-14.050295504095624,-102.9221187048551,71.97641797086186,-148.74509040877598
S2,basic_HT0.5,13.49607238569861,-16.782611442025487,13.265218257424976,36.910071508403355,39.57014479485646,-97.7796651150926
S2,basic_HT0.75,5.186826672014274,75.80285335151471,40.87776067755119,179.41346101659522,9.80189842182154,-37.58384354815635
S2,basic_HX,-321.17681274293915,913.7970235516573,45.108902142274594,98.70001174764485,-1478.062714673862,2324.7679504191174
S2,basic_HZ,152.10262371828483,-7017.984328115837,-2125.4620267065657,-13204.406181420574,-446.62454934273956,-851.920901713225
S2,basic_L125,42.01367058767811,474.32256102250886,354.1384740077084,1466.034858080808,-79.92368554976392,-258.42654802001385
S2,basic_L30,10.083280933736145,113.83741473589002,84.99323378612203,351.84836608748697,-19.18168454991681,-62.02237147517916
S2,basic_L40,13.444374559097376,151.78321982013495,113.32431175436845,469.1311550195778,-25.57557943971803,-82.69649517299293
S2,basic_L75patch,17.801047434205525,205.42566114071172,151.54540060080268,644.1909261583053,-14.316436504103654,-111.08127861486103
S2,basic_P200,-0.10415070136846238,4.976162948775869,2.5451881143602497,10.621572240624761,-2.812207505393695,0.976634398579191
S2,basic_R20,15.105773884344275,579.5791572006294,204.35256299603466,1086.2816231088157,174.07901418910478,-137.59201850332005
S2,basic_U20,-15.105773884344275,-579.5791572006294,-204.35256299603466,-1086.2816231088157,-174.07901418910478,137.59201850332005
N2,service40,-97.69654674342482,12357.180490267498,-91.1535795752471,-4383.639552762297,813.3500871997364,4020.7623956605485
N2,service_patches,-121.11997079083254,13892.20220457185,-105.90022758766584,-5019.372044968826,888.6351840207385,4970.584832711956
N2,typical30,-84.2540552644609,8060.057390157194,-68.06879039613717,-3180.084948027557,676.6805646337694,3452.4374492870174
N2,storage125_sensitivity,-253.77794436374805,20447.608080956965,-162.24818785192966,-7621.357503990449,2178.4063984731265,10279.45446775147
N2,live_only,-73.4500694737675,3807.260042715182,-33.456286249419115,-1523.6319771326691,642.3794407536178,2945.2668577743216
N2,machine200,-104.39660827434511,9076.523284055838,-76.91661386405934,-3584.2343706429874,858.0099781372918,4258.451279764385
N2,uplift20_sensitivity,-22.419927782671536,-222.5406746224499,-11.065227809080122,-399.76996873044624,140.8629287196198,914.0841514772363
N2,strength_screen,-187.5373804848707,16465.839686043277,-136.05694447375288,-6311.139613920303,1370.1757737209246,7640.331756395804
N2,HB0.25,-112.65311137303235,9224.012128589202,-77.8702825750368,-3623.055630147632,994.4021974901291,4589.091437157123
N2,HB0.5,-120.4107341926087,9482.583407843753,-79.56954700721359,-3700.2279348689467,1047.0798247310374,4884.053471896668
N2,HB0.75,-118.9676206925896,9753.432652419811,-81.03921559598716,-3767.7285156218663,995.3663176152677,4819.646692329512
N2,HT0.25,-102.50842184614557,9135.256536649378,-78.23360808652126,-3665.6290966782094,837.2572242433133,4199.226677725147
N2,HT0.5,-102.34467726659273,9232.26641653158,-78.99640231403271,-3706.4921058119435,850.3743033894518,4187.162457385812
N2,HT0.75,-102.18452373688024,9328.67202576991,-79.76549549478075,-3747.5187039829707,858.3837482239583,4175.559620023184
N2,storage125_strength_sensitivity,-399.79013820251714,26954.489087741902,-226.21368090972473,-10474.31634946182,3433.8097148042516,16134.52317057534
N2,strength_roof,-124.00125589630069,16940.30953006753,-123.32797330007749,-5920.432204212208,913.2591785793621,5118.487233981755
N2,strength_HB0.25,-203.59584246962265,16805.26325051307,-138.35681746001595,-6410.43991442322,1621.578610180286,8280.871393939971
N2,strength_HB0.5,-216.00803897771445,17218.97729703318,-141.07564055762896,-6533.915602512112,1705.8628145602022,8752.810648297349
N2,strength_HB0.75,-213.69905738536275,17652.336088463282,-143.4271102953677,-6641.9165313860285,1623.1212024255276,8649.759801868044
N2,strength_HT0.25,-187.36433923665058,16663.254303076163,-138.93813828059186,-6478.557461129608,1370.1466503511924,7657.087778177874
N2,strength_HT0.5,-187.10234789937985,16818.470110922957,-140.15860904674108,-6543.93827586108,1391.1339764981412,7637.785025133833
N2,strength_HT0.75,-186.84610225573942,16972.71908572578,-141.3891581352147,-6609.58083288068,1403.9490882056848,7619.220485555943
N2,lateral_HX,0.39268627721417343,3884.010891425119,-26.760446003573286,-1303.562395377359,1150.1780597030304,771.9950237578812
N2,strength_lateral_HX_1,-96.50032009687723,9896.32032684491,-79.28073920900106,-3681.9005451860025,1870.292092672306,4679.433390141694
N2,strength_lateral_HX_-1,-97.48082107181298,8828.575325283507,-68.93343666483985,-3264.5125624599887,-405.5690810439356,3258.934042655594
