case,node,CAD_x_in,CAD_y_in,CAD_z_in,FX_lb,FY_lb,FZ_lb,MX_lb_in,MY_lb_in,MZ_lb_in
roof_first_service,N147,-32.0,249.0,115.0,-261.5704656626059,344.6678411173168,-26.126184306395533,-555.388666014934,571.705918221323,423.699886349445
roof_first_service,N185,224.25,249.0,120.0,-0.9598473768303389,491.4699606000737,-3.8033904928559457,-226.7605908744528,-14.08717347444752,22.63468965712593
roof_first_service,N197,50.25,249.0,115.0,95.35429889434754,-180.96779361418413,7.896527974258971,428.7644447978574,363.8514984205893,659.8346622744165
roof_first_service,N199,53.25,249.0,115.0,-12.442607451595034,228.73386216216784,6.385225188526959,-427.9739674022293,477.7921740912105,-135.52358171913474
roof_first_service,N216,224.25,249.0,115.0,35.024719417506276,992.8525107705127,-114.82832756997806,604.2181063889827,209.46072568883534,-527.6762209570304
roof_first_service,N418,56.25,249.0,207.0,168.04354055190066,162.9086773726136,-2.259885196184738,-2.5591940420995276,42.732580689478546,224.18507669188483
roof_first_service,N440,224.25,249.0,117.5,32.490541810961126,-694.92841615906,108.83851140175469,-1461.8398397707008,-292.1872957634189,-132.98191193104503
roof_first_service,N464,224.25,249.0,229.319,47.9055529427328,-432.71430525642864,10.906847713255164,-555.265405548986,114.52726571480255,1968.1172762588958
roof_first_service,N556,-32.0,249.0,226.093,53.119623307749336,-241.7330222722478,29.180141292910765,-407.94928751479557,-811.9824030542512,-1488.5596806676513
roof_first_service,N618,50.25,249.0,229.319,-21.85330163273311,-75.7100531553061,-4.423382257915264,257.4641791369253,-265.58280353155635,584.322955253784
roof_first_service,N619,53.25,249.0,229.319,-135.11205477503287,138.365860176366,-11.766084355767024,-335.68526082470345,-483.3469599984107,-1366.1385495574268
strength_roof_first,N147,-32.0,249.0,115.0,-341.96149488689565,454.1794342336312,-36.14335450490961,-774.9096475749828,773.6436608980797,521.2546453072362
strength_roof_first,N185,224.25,249.0,120.0,-1.1291261853607697,693.973605464038,-5.303036226316166,-316.50575128685665,-18.38755684006265,25.483014072263078
