case,point,solver_node,kind,adjacent_members,x_east_in,y_north_in,z_up_in,FX_lb,FY_lb,FZ_lb,MX_lb_in,MY_lb_in,MZ_lb_in
roof_first_service,TS-P055,N262,interior_applied_load,,181.542,0.0,134.437,1.3604770246025041e-15,-4.735172485307134,-6.011520551814583e-14,1.1184665975852858e-13,-2.984166957888009e-15,5.050583379690074e-14
roof_first_service,TS-P056,N263,interior_applied_load,,181.542,0.0,151.373,-4.489261327261795e-09,-2.367586244308849,2.0877384272754984e-08,9.71164061808194e-08,-1.8852437798613306e-11,6.252469895995372e-09
roof_first_service,TS-P057,N274,interior_applied_load,,181.542,0.0,153.373,-5.669540270897405e-10,-16.939627156965994,-3.091421981351537e-07,-4.402799134589217e-08,-4.356960589175615e-12,-2.9074158930962975e-09
roof_first_service,TS-P058,N111,interior_applied_load,,192.219,0.0,115.0,8.58201606458345e-14,-4.482595513002934,-2.7362219319685562e-11,1.820746332492405e-13,-2.615118511089115e-11,2.4442969839467682e-11
roof_first_service,TS-P059,N112,interior_applied_load,,195.778,0.0,115.0,2.8670785776920875e-13,-6.72389320226118,-2.7587622487277554e-12,6.508978764162172e-15,-2.734992894165532e-11,-2.60046153200119e-11
roof_first_service,TS-P060,N491,interior_applied_load,,195.778,0.0,153.373,3.7374507080192196e-13,-13.132911487198287,-4.621533990137375e-13,-3.0528647296222364e-14,1.4822540080769553e-11,-4.308617376994447e-12
roof_first_service,TS-P061,N275,interior_applied_load,,202.396,0.0,134.187,5.207241824085217e-14,-7.922719485491205,-4.3372019966397496e-14,1.5140954905762548e-13,-2.2429809252841486e-13,9.454959581845154e-13
roof_first_service,TS-P062,N113,interior_applied_load,,213.573,0.0,115.0,-8.765717716102665e-13,-8.650315974199446,1.6770198158884072e-12,-3.090538386584719e-14,8.767179636845807e-12,-6.420592682084633e-11
roof_first_service,TS-P063,N114,interior_applied_load,,223.25,0.0,115.0,-2.8207525513601804e-09,-7.3233063813778205,3.638162891528812e-08,5.2192270851179076e-08,9.8660367132922e-10,4.121445328573379e-09
roof_first_service,TS-P064,N264,interior_applied_load,,223.25,0.0,117.5,-1.4959252624363635e-09,-2.367586243453079,-3.0810339263385935e-08,-7.983432070473404e-09,-4.483081868185e-11,1.6720650699449393e-09
roof_first_service,TS-P065,N265,interior_applied_load,,223.25,0.0,134.437,3.6751717318924266e-14,-4.735172485305294,1.4361536271396318e-13,1.2536810124192382e-12,8.125860653681511e-16,-4.3186352205264887e-14
roof_first_service,TS-P066,N266,interior_applied_load,,223.25,0.0,151.373,8.50123502843525e-10,-2.3675862439270614,-1.5503711925379804e-09,9.334044009934317e-08,-5.789222923922948e-11,2.6928800092584915e-09
roof_first_service,TS-P067,N492,interior_applied_load,,223.25,0.0,153.373,-1.7814460774590035e-09,-8.965190965668564,-8.605943468700296e-09,2.715184419556768e-08,-2.102913480328908e-09,5.826774513545531e-09
roof_first_service,TS-P068,N68,interface_action,BR-E-ground-1; S3; T-E,224.25,0.0,115.0,136.05680990452873,667.2069735327445,13.602943670263288,78.34689378731971,192.79633688385894,-1084.9924354664006
roof_first_service,TS-P069,N70,interface_action,BR-R-main-2; S3; T-E top / segment 1; T-E vertical 2,224.25,0.0,153.373,-38.40104910244394,-428.5846989194532,-12.729608193408593,315.27907854734576,-4.795798782188706,850.3069844228712
strength_roof_first,TS-P001,N5,interface_action,T-W / B-WO; T-W diagonal 9; T-W vertical 2; W1,-32.0,0.0,115.0,-128.23000186936554,923.8081311398336,10.145146861973576,-40.84392045945997,256.8348436354817,1312.4752297826492
strength_roof_first,TS-P002,N7,interface_action,BR-R-main-1; T-W top / segment 1; T-W vertical 2; W1,-32.0,0.0,153.373,9.682485144186693,-627.4279435255621,-11.402726149711658,606.8192271903405,-187.70883998894186,-1257.0805363572783
strength_roof_first,TS-P003,N90,interior_applied_load,,-31.0,0.0,115.0,-1.0663626664569752e-08,-8.787967657052835,4.609838733821285e-09,-2.5030119825237405e-08,1.9208087466542266e-09,9.24597224406582e-08
strength_roof_first,TS-P004,N246,interior_applied_load,,-31.0,0.0,117.5,1.9282245003969705e-08,-2.8411034924507135,1.5587407272954306e-08,6.862447607815593e-09,1.9677648451376407e-11,5.454245330074701e-08
strength_roof_first,TS-P005,N247,interior_applied_load,,-31.0,0.0,134.437,5.816110445943269e-15,-5.682206982361506,6.664088599825149e-14,2.655002576006926e-13,2.406208681502191e-14,-1.1748880802719707e-13
strength_roof_first,TS-P006,N248,interior_applied_load,,-31.0,0.0,151.373,1.0390344695743181e-09,-2.8411034944361346,6.185200179809058e-08,1.1449871040181137e-07,2.829712923343319e-10,8.341249913002002e-11
strength_roof_first,TS-P007,N483,interior_applied_load,,-31.0,0.0,153.373,-1.2255937862572463e-10,-10.758229162001143,-6.546922894452912e-08,8.417975028918529e-08,8.465501018280701e-10,-7.701138776631614e-10
strength_roof_first,TS-P008,N91,interior_applied_load,,-21.323,0.0,115.0,-7.712010548711619e-13,-10.38037916902823,1.0955438459339638e-12,-6.15899506708134e-13,-4.409074880318778e-12,-6.802689255362442e-12
strength_roof_first,TS-P009,N267,interior_applied_load,,-10.146,-0.0,134.187,3.1010749451331266e-13,-9.50726338258787,-5.395368906182769e-14,-1.2840686282851133e-13,1.7249906115230613e-13,3.0102211674472954e-13
strength_roof_first,TS-P010,N92,interior_applied_load,,-3.528,0.0,115.0,3.2809071063665337e-13,-8.068671842697091,5.82118945464977e-12,3.631430862288014e-13,-1.807191086068911e-11,-9.167131836077286e-11
