case,node,CAD_x_in,CAD_y_in,CAD_z_in,FX_lb,FY_lb,FZ_lb,MX_lb_in,MY_lb_in,MZ_lb_in
roof_first_service,N50,224.25,-63.0,120.0,41.79375239693302,103.12977005446626,-2297.1403126035193,1248.0265955203852,600.0669269600833,-60.384704541862966
roof_first_service,N60,224.25,253.0,224.25,-297.6426260508597,3134.106515109539,-188.3846247822512,8296.748771712184,-145.28226092085242,-588.94756507079
roof_first_service,N70,224.25,0.0,130.311,1.46546947309232e-12,-9.018562366278456,3.28486029768192e-12,-5.266689935628007e-12,1.227942852795772e-13,2.6681712337052534e-12
roof_first_service,N71,224.25,0.0,153.373,101.29470167713583,-1069.6969773812264,-128.01931518253141,3582.9719778871463,901.7658453037607,2783.401691041604
roof_first_service,N72,224.25,0.0,156.373,-0.062957763671875,21.929378919303417,0.4137725830078125,-8.100330352783203,5.399046846665442,-1.0348052978515625
roof_first_service,N154,224.25,0.0,120.0,-230.47677304363253,5143.849214692098,406.5402644529879,-1897.9267951411994,42.02767116514042,835.4567349091276
roof_first_service,N169,224.25,122.762,120.0,1.3231434668902624,498.5635753088209,330.3716800240354,495.3804477978042,31.35877478558759,92.3335297310015
roof_first_service,N177,224.25,185.0,120.0,2.7996613007325095,-1028.5478007763231,576.4091717660285,-410.33642276744285,23.042595850053658,98.68277936861614
roof_first_service,N186,224.25,249.0,120.0,-64.10070289008235,947.7445462480656,-232.9460892699149,4392.474975410313,527.366299989373,80.11090705552431
roof_first_service,N188,224.25,253.0,120.0,22.646009335228214,1565.732775331516,261.85340937126085,143.81784878212136,-88.33165816613429,124.41349984766582
roof_first_service,N234,224.25,69.75,150.143,24.877764677329502,-27.68536203036374,1.5499740866473495,-119.22485773718047,-58.718800077321475,763.7462104313962
roof_first_service,N362,224.25,-0.0,121.5,84.41113575656324,-1399.6532024315502,-168.33974949487845,-1524.5705188098104,41.42768568775672,-534.1071248396939
roof_first_service,N363,224.25,-0.0,150.796,-84.41113598683407,1365.0099091939387,168.3397494574356,-3407.1107825682734,-41.4276856877354,-1938.8015205303238
roof_first_service,N366,224.25,69.75,152.368,-3.0122178369328023,-173.8801143918423,-3.005357303397801,154.3401492575256,-45.81901738057546,-64.94622058852636
roof_first_service,N404,224.25,69.75,193.643,-108.84044027328491,-78.33218969404697,2.2048506140708923,153.00984466075897,71.12907329865266,204.95370250940323
roof_first_service,N559,224.25,-63.0,122.0,76.55076438152945,1732.5868958859992,1723.0409141287269,-3131.4741112901115,1072.494651875388,-1381.6220763505294
roof_first_service,N568,224.25,-0.0,156.677,-16.216278076171875,1362.9250278621912,106.50979614257812,-2117.4873065948486,849.0001166430302,-271.29926681518555
roof_first_service,N586,224.25,120.0,222.729,307.3348077473295,-5.058864991270661,166.80812930755928,-1750.736152026093,1450.0819799028006,3241.007924639317
roof_first_service,N587,224.25,122.762,224.25,-2.7996612191200256,921.9913741759956,-576.4091713428497,344.2079663872719,-197.28791023767553,-390.5474605560303
roof_first_service,N593,224.25,150.0,224.25,-207.2718818594298,-116.92522717523134,70.66247435957474,1368.2193922790816,226.3457935830164,4003.7127528122996
roof_first_service,N600,224.25,185.0,224.25,-1.3231438398361206,-592.631904155016,-330.3716802597046,-112.14585965871811,50.99103787273634,-230.27125203609467
roof_first_service,N610,224.25,235.0,224.25,75.48492982684407,-123.39498985115414,26.716364095475917,-2315.4788587899648,168.72327590666123,4722.730871905431
roof_first_service,N613,224.25,249.0,224.25,277.6412071642795,-68.64675890902444,83.19574418780418,3676.182978480264,820.161356753215,-3069.432916838376
strength_roof_first,N50,224.25,-63.0,120.0,60.267287476341416,129.22065332734525,-3228.8189189778013,1838.191453714649,904.0407593417453,-70.1954628850429
strength_roof_first,N60,224.25,253.0,224.25,-356.24810894951224,4453.6694205105305,-297.71273895166814,11928.862931162119,-197.84876239299774,-717.6768789632479
strength_roof_first,N70,224.25,0.0,130.311,1.167258154243012e-12,-10.822274839545985,9.01694025447556e-13,1.9458504716752458e-12,2.7619306018246528e-14,9.490620099409057e-13
strength_roof_first,N71,224.25,0.0,153.373,123.0753953330227,-1515.2467047686866,-168.20204962744947,4806.8952313977,1119.0883588699357,3344.932954585861
strength_roof_first,N72,224.25,0.0,156.373,-0.090911865234375,31.686427652835846,0.608612060546875,-12.122543334960938,6.969186940230429,-1.6026458740234375
strength_roof_first,N154,224.25,0.0,120.0,-307.219436084363,7264.170329164845,564.4957088925062,-2534.592180533593,63.44989214965426,1162.113645177009
strength_roof_first,N169,224.25,122.762,120.0,1.238823417938446,691.9144271940312,453.05223266257894,612.1960210711183,38.04634511992431,123.53687028894613
strength_roof_first,N177,224.25,185.0,120.0,3.117766152977424,-1442.7198242021004,815.9116322395294,-500.539716830157,36.23006676567911,133.66950669790913
strength_roof_first,N186,224.25,249.0,120.0,-72.52015432955493,1348.7717206821317,-328.6707676515678,6261.7114402601665,625.1584990415962,35.67245441644671
strength_roof_first,N188,224.25,253.0,120.0,22.917339933186344,2200.56347671486,368.4161124159766,202.5546711251574,-103.17872437061891,145.0379112020912
strength_roof_first,N234,224.25,69.75,150.143,42.00969406043219,-68.67859957572576,2.2463977901241385,-173.15725140041965,-85.98310189781877,1184.422230225569
strength_roof_first,N362,224.25,-0.0,121.5,105.21403967664749,-1991.030526127108,-233.16142463570424,-2076.7817023279963,21.476311553276883,-704.3818232193041
strength_roof_first,N363,224.25,-0.0,150.796,-105.21404028354551,1949.4585742413324,233.16142448212574,-4753.915392022435,-21.476311553260427,-2377.968703392934
strength_roof_first,N366,224.25,69.75,152.368,5.902276385454197,-182.6553647074524,-4.395990495218124,219.6801148290258,-59.97305684372771,-247.2706843518162
strength_roof_first,N404,224.25,69.75,193.643,-150.4163759946823,-90.14616644382477,3.053935468196869,215.6326201558113,107.54048158007208,333.59815883636475
