case,point,solver_node,kind,adjacent_members,x_east_in,y_north_in,z_up_in,FX_lb,FY_lb,FZ_lb,MX_lb_in,MY_lb_in,MZ_lb_in
lateral_HZ,TW-P018,N5,interface_action,T-S; W1,-32.0,0.0,115.0,70.59045346433477,3422.373344543975,16.260827170624907,-1288.8981115749925,-518.2677853729633,-698.6491023120279
lateral_HZ,TW-P019,N367,interface_action,W1,-32.0,-0.0,117.5,-89.76332353296351,-680.0915492855459,-131.31122477986028,-1303.6123965506001,-673.6995769416319,594.6650267744931
lateral_HZ,TW-P020,N6,interface_action,W1,-32.0,0.0,130.311,-4.728539845311206e-13,-4.284703844524592,-1.9499415655504313e-13,2.196431194635483e-12,8.964563259475801e-15,-4.2395735517619676e-13
lateral_HZ,TW-P021,N368,interface_action,W1,-32.0,-0.0,134.148,-7.43444193298279e-14,-0.9286815991282866,1.6513147350796986e-13,1.8992832892868495e-13,1.3757260364770378e-16,2.911812165802655e-12
lateral_HZ,TW-P022,N369,interface_action,W1,-32.0,-0.0,150.796,89.76332351891507,655.5250614041088,131.31122475010474,-3068.526143594344,673.6995769417372,2394.0945932953514
lateral_HZ,TW-P023,N7,interface_action,BR-R-main-1; T-S top / segment 1; W1,-32.0,0.0,153.373,-92.76146717449956,147.53771063117892,-13.215044060052605,1857.3971858813893,-1440.6385953161225,-2554.5391470218256
lateral_HZ,TW-P024,N584,interior_applied_load,,-32.0,4.081,155.729,-2.546585164964199e-11,-104.97777305377531,0.0,3.4924596548080444e-10,-2.9103830456733704e-11,2.1827872842550278e-11
lateral_HZ,TW-P025,N585,interior_applied_load,,-32.0,6.661,157.219,-9.020161358849816e-12,-8.09985770354622,-5.4129221098435256e-11,-5.98456815314117e-11,6.032865396770969e-12,-1.755058561140233e-11
lateral_HZ,TW-P026,N120,interior_applied_load,,-32.0,7.781,115.0,-1.1475158987636951e-11,-12.973124930604774,-6.24959758026623e-12,3.1746177278328314e-13,4.265777868192371e-11,9.506931742602793e-13
lateral_HZ,TW-P027,N586,interior_applied_load,,-32.0,14.401,161.688,-7.081763495548494e-13,-113.92463820016022,-2.0184550009538777e-11,1.8462745398077087e-10,1.578930266826164e-11,-2.9749201855101485e-12
lateral_HZ,TW-P028,N398,interior_applied_load,,-32.0,17.438,134.661,-1.4210854715202004e-14,-11.442547342719081,0.0,-4.320099833421409e-12,-6.821210263296962e-13,-1.1368683772161603e-13
lateral_HZ,TW-P029,N121,interior_applied_load,,-32.0,23.182,115.0,1.3155156966505314e-09,-8.709164860998794,8.54899283067896e-11,1.7603019408837785e-08,-2.0104594807143165e-10,-1.8287395423509214e-12
lateral_HZ,TW-P030,N122,interior_applied_load,,-32.0,23.344,115.0,1.3844729091511877e-08,-8.79978512370202,-4.450541687115568e-11,3.421897334320805e-08,-2.732116821927755e-10,9.200485515366672e-13
lateral_HZ,TW-P031,N587,interior_applied_load,,-32.0,24.721,167.646,-7.686758180359762e-13,-111.89967377436747,5.2915995072777436e-11,7.573702568979937e-10,-3.0171248565819606e-11,5.425171587329113e-12
lateral_HZ,TW-P032,N588,interior_applied_load,,-32.0,29.881,170.625,-2.945991479023194e-12,-8.09985770366532,-1.581834502997615e-11,1.0028678472483122e-09,-4.6836566138011736e-11,4.0774134368235205e-11
lateral_HZ,TW-P033,N399,interior_applied_load,,-32.0,34.875,154.322,3.9316075197243003e-14,-11.442547342720593,1.1849244844384187e-12,-1.3964805504717826e-12,2.5104341897811794e-14,2.917535777360471e-13
lateral_HZ,TW-P034,N589,interior_applied_load,,-32.0,35.041,173.604,8.246607433478127e-12,-111.89967377409818,-5.165660707862665e-11,1.1416491876172318e-09,-1.4339379231884096e-11,1.0793452779264395e-12
lateral_HZ,TW-P035,N123,interior_applied_load,,-32.0,38.906,115.0,1.2213913337057442e-12,-15.985878939841834,2.3680153340915708e-12,5.42243933017547e-11,8.780532554703019e-12,2.3859767013268965e-14
lateral_HZ,TW-P036,N590,interior_applied_load,,-32.0,45.361,179.562,-4.012783992871062e-13,-113.92463820013438,-7.651721735216804e-11,-4.6535641033594893e-10,5.724722194101468e-12,-2.7560639006880298e-11
lateral_HZ,TW-P037,N124,interior_applied_load,,-32.0,51.909,115.0,-4.928986444442785e-11,-8.709164111401043,-1.0528029309770392e-11,1.611957141994116e-09,7.189475893180649e-11,-3.259388320921701e-13
lateral_HZ,TW-P038,N400,interior_applied_load,,-32.0,52.313,173.982,-5.11304773643723e-13,-11.442547342719319,1.1119647611495131e-11,5.618509013111166e-12,-3.1879456929284474e-12,-2.4516228277483747e-12
lateral_HZ,TW-P039,N591,interior_applied_load,,-32.0,53.102,184.031,2.5015462691562657e-12,-8.0998577019949,-2.0549441066984102e-10,-4.364945330158661e-10,6.70173520421693e-11,3.423951169963261e-12
lateral_HZ,TW-P040,N125,interior_applied_load,,-32.0,54.469,115.0,6.280440282957034e-11,-9.98421880094915,-4.483215930851735e-12,1.0943286105156295e-09,2.279051486296792e-11,-5.727829836657614e-14
lateral_HZ,TW-P041,N592,interior_applied_load,,-32.0,55.682,185.521,-2.143940738945012e-11,-109.87470934837022,1.472996307191062e-10,-3.363345148139931e-09,1.751280034354618e-10,-2.0502159235498798e-11
lateral_HZ,TW-P042,N593,interior_applied_load,,-32.0,66.002,191.479,3.4324043948322976e-11,-110.79163351457613,7.189348243655517e-11,-4.961990037957915e-10,9.829660767427268e-11,-3.864238462461543e-11
lateral_HZ,TW-P043,N126,interface_action,T1 future floor beam,-32.0,69.75,115.0,19.099991629240893,85.77378472339436,-3.4669420272349076,-406.0026114160895,-690.1633030028652,72.90041850232028
lateral_HZ,TW-P044,N246,interface_action,T1 future floor beam; T1 future hanger 1,-32.0,69.75,116.0,40.00241014427403,-31.999506449001863,6.451787592103554,-1.8830466860878106,-655.7251718734988,-323.4067533485167
lateral_HZ,TW-P045,N370,interface_action,T1 future floor beam; T1 future hanger 1,-32.0,69.75,117.5,-20.88210719419294,124.3466961334343,-9.909094260667189,-385.39973582515086,-34.3833492111287,383.6804257353506
lateral_HZ,TW-P046,N547,interface_action,T1 future floor beam; T1 future hanger 1,-32.0,69.75,120.0,20.882107284684025,-127.9578793294495,9.909094232960342,360.62700043723817,34.3833492112077,-331.4751577460702
lateral_HZ,TW-P047,N371,interface_action,T1 future hanger 1,-32.0,69.75,142.022,-9.947598300641403e-14,-2.2816270190523937,0.0,0.0,1.4210854715202004e-14,2.2737367544323206e-13
lateral_HZ,TW-P048,N548,interface_action,T1 future hanger 1; T1 upper lower chord,-32.0,69.75,147.143,-20.882107284684935,130.1382794029778,-9.909094232920324,-91.66445567199844,-34.3833492112077,-235.3278802821169
lateral_HZ,TW-P049,N231,interface_action,T1 future hanger 1; T1 upper lower chord,-32.0,69.75,150.143,10.161774035785129,-366.675643888535,9.894986184983281,113.40989532266394,29.330248803054786,-119.40344089854534
lateral_HZ,TW-P050,N372,interior_applied_load,,-32.0,69.75,166.544,7.898346167703592e-15,-5.720645448257592,-2.656659101667864e-13,3.140995044664889e-12,-9.034177960532764e-16,-1.8389194811845218e-12
lateral_HZ,TW-P051,N373,interior_applied_load,,-32.0,69.75,191.066,2.9802322387695312e-08,-3.427966497838497,-1.1920928955078125e-07,0.0,0.0,-5.960464477539063e-08
lateral_HZ,TW-P052,N401,interface_action,T1 top / segment 1,-32.0,69.75,193.643,-5.368124604225159,-267.86240739375353,6.394438862800598,-388.7662099599838,272.5804910566658,498.9251388013363
lateral_HZ,TW-P053,N127,interior_applied_load,,-32.0,70.031,115.0,1.2055336323019628e-08,-6.092281441007528,1.1871366962136991e-11,5.999848237853081e-08,2.692883979666038e-10,-5.7459479849049925e-12
lateral_HZ,TW-P054,N594,interior_applied_load,,-32.0,76.322,197.438,-1.9482073010534696e-11,-113.00771417952225,-2.86494293795681e-10,7.236776734630039e-10,1.3874804757233472e-10,-6.742298901524912e-11
lateral_HZ,TW-P055,N128,interior_applied_load,,-32.0,80.636,115.0,1.3284817067297308e-12,-8.709164111580963,-1.0963243395739312e-12,-8.081480217065285e-10,-5.015886900698135e-11,1.1701317802818618e-14
lateral_HZ,TW-P056,N402,interior_applied_load,,-32.0,82.753,173.982,4.720894015719765e-13,-10.263542617948552,1.6612948639248637e-12,-1.3123916433112796e-11,-4.853773920791384e-12,2.8153608395207925e-12
lateral_HZ,TW-P057,N129,interior_applied_load,,-32.0,85.594,115.0,1.0271227105606132e-11,-11.483441442141848,-5.18995570492817e-13,6.856424481403377e-10,-1.3860295157458547e-10,3.241989234593462e-13
lateral_HZ,TW-P058,N595,interior_applied_load,,-32.0,86.642,203.396,4.848409927375657e-12,-115.9496026260743,-2.0129445912687752e-10,3.607007540323341e-10,-2.1914842533889408e-11,1.5177189830437024e-11
lateral_HZ,TW-P059,N403,interior_applied_load,,-32.0,95.756,154.322,4.717959941037603e-14,-10.263542617973071,-3.937388991661234e-12,-2.4264471550658116e-13,-1.5770839368328052e-13,-2.90622607779304e-13
lateral_HZ,TW-P060,N596,interior_applied_load,,-32.0,96.962,209.354,2.2758635147674855e-10,-109.87470934776175,-5.020918337364705e-10,-7.559873309005336e-10,3.2039717328918456e-11,1.805928213071328e-10
lateral_HZ,TW-P061,N597,interior_applied_load,,-32.0,99.542,210.844,2.949875462413984e-11,-8.099857704641902,5.45754811427814e-10,-3.772745421748393e-09,-2.2913977311131438e-10,2.1033558699384015e-10
lateral_HZ,TW-P062,N130,interior_applied_load,,-32.0,101.156,115.0,-2.3931340267604857e-12,-13.302222669624712,-7.912997058196634e-13,-5.68015027653057e-10,-6.662928715119912e-12,-2.234346170223184e-13
lateral_HZ,TW-P063,N598,interior_applied_load,,-32.0,107.282,215.313,1.4868711363441004e-11,-113.92463820011746,5.4454547976970314e-11,-8.800947364492729e-10,-1.7761269528964986e-10,-2.8763339156667554e-11
lateral_HZ,TW-P064,N404,interior_applied_load,,-32.0,108.759,134.661,3.979039320256561e-13,-10.263542617947678,7.275957614183426e-12,-2.546585164964199e-11,5.4569682106375694e-12,1.0459189070388675e-11
lateral_HZ,TW-P065,N131,interior_applied_load,,-32.0,109.364,115.0,2.031408934436344e-11,-8.709164111827878,4.301465858592612e-13,-5.584739061930316e-10,-8.391873493132309e-11,1.9423608287769732e-14
lateral_HZ,TW-P066,N132,interior_applied_load,,-32.0,116.719,115.0,6.695150369079931e-11,-6.938685644969663,3.814485447630981e-12,7.067009585789973e-10,-1.3944308965118122e-10,-7.417549872788358e-14
lateral_HZ,TW-P067,N599,interior_applied_load,,-32.0,117.602,221.271,-3.555041871048994e-10,-109.73153918082367,-1.979282767163361e-09,-5.015813896028269e-09,-3.896035721114249e-10,-9.97419347481237e-11
